st_id,gw_st,ups_id,rf_id,group_name,rain_lag_days,up_lag_days,model,rmse,r2,kge,rmse_val,r2_val,kge_val,kge_r_val,kge_alpha_val,kge_beta_val,bias_val,aic,a,z0,z1,b,c,k_link,tau_rain,tau_up,d_sin,d_cos,a_std,z0_std,z1_std,b_std,c_std,k_link_std,tau_rain_std,tau_up_std,d_sin_std,d_cos_std
st17,9030111,st57,rf4,inland,0,0,base_tz,0.5554001912751226,0.8075892387225113,0.854224399257559,0.792004943081168,0.5713256390452084,0.7187807066480179,0.7756403484015586,0.8311314513402437,0.9848193886301724,-0.19955046106127838,-2987.3713635970685,0.005502543857979507,10.130000000000413,-0.35374010987285726,0.0005407676173160602,0.09999999999999999,0.0011277345787827323,7.535261042116629,0.10000238116219501,-0.0167335595621432,0.009094965587474609,0.0027899371701118974,4.899499285725766,0.17756903892708148,4.528109442605216e-05,0.04835239280747761,0.002785313576911303,0.7336852644764382,529.5296919110064,0.0003657915065193508,0.0006362924582591558
