st_id,gw_st,ups_id,rf_id,group_name,rain_lag_days,up_lag_days,model,rmse,r2,kge,rmse_val,r2_val,kge_val,kge_r_val,kge_alpha_val,kge_beta_val,bias_val,aic,a,z,b,c,k_link,tau_rain,tau_up,d_sin,d_cos,a_std,z_std,b_std,c_std,k_link_std,tau_rain_std,tau_up_std,d_sin_std,d_cos_std
st5,7120111,st15,rf25,inland,1,0,base,0.344132132924252,0.9709586939725607,0.9160533094446776,0.3795224068775933,0.957461802495435,0.8771161266273093,0.9863291370629701,0.8779195669070806,1.003149872612924,0.11087785362666125,-5435.121653964045,0.016316096101510646,31.78583333333337,0.0002025324524772567,2.705713035462328e-14,0.02660170879446074,21.156852054807445,0.10000000000015227,-0.01548095126672178,0.005395632092655034,0.003085837009217051,5.567687308443701,1.1425763250306918e-05,0.04524933140416087,0.0028326589197343746,1.5370635608536276,23.699760145612863,0.0008759530549512074,0.0009385764244871831
