st_id,gw_st,ups_id,rf_id,group_name,rain_lag_days,up_lag_days,model,rmse,r2,kge,rmse_val,r2_val,kge_val,kge_r_val,kge_alpha_val,kge_beta_val,bias_val,aic,a,z0,z1,b,c,k_link,tau_rain,tau_up,d_sin,d_cos,a_std,z0_std,z1_std,b_std,c_std,k_link_std,tau_rain_std,tau_up_std,d_sin_std,d_cos_std
st30,9110311,st29,rf8,inland,0,1,base_tz,0.36785704234876526,0.8986457406072874,0.8013611169219576,0.4634688688066716,0.8562046764019002,0.7450368897441926,0.9654656278329122,0.7481487017911004,1.0196083737426638,0.20702977206473783,-5092.31126030617,0.2494362044492189,7.227500000000002,-0.2909770698606836,0.001728121754602142,0.9047406752559085,0.6149856014965965,23.49384636227535,0.10000000000000163,-0.21736908900800392,0.3719656047077909,0.04466206113658132,0.8359168194529635,0.03518190670805224,0.00016960899304377722,0.693623097450856,0.060730663815133985,2.4722637964420198,9.658418239268835,0.02236086505080646,0.04328187430516454
