st_id,gw_st,ups_id,rf_id,group_name,rain_lag_days,up_lag_days,model,rmse,r2,kge,rmse_val,r2_val,kge_val,kge_r_val,kge_alpha_val,kge_beta_val,bias_val,aic,a,z,b,c,k_link,tau_rain,tau_up,d_sin,d_cos,a_std,z_std,b_std,c_std,k_link_std,tau_rain_std,tau_up_std,d_sin_std,d_cos_std
st15,7260611,st23,rf25,inland,4,0,base,0.7455972040062853,0.9029962855542218,0.914645834770365,0.911818615694336,0.8172244134115759,0.881693489271885,0.9442851814360299,0.8968047085793,1.0155891405036417,0.5730664883051517,-1480.9672232013775,0.008254701306577204,33.340166720958266,0.0021067683468756057,3.717510747320864e-07,3.1503947903722342e-12,3.095126139962556,0.10015587738617227,-0.001724449779208435,0.0008549542273058287,0.00020744730457855298,0.35498654647615235,0.0001642482609061705,0.0173907766801819,0.00015305808274673576,0.29694022089717265,7.327860939205986e-16,0.0006015240529674558,0.0008313995828284067
