st_id,gw_st,ups_id,rf_id,group_name,rain_lag_days,up_lag_days,model,rmse,r2,kge,rmse_val,r2_val,kge_val,kge_r_val,kge_alpha_val,kge_beta_val,bias_val,aic,a,z,b,c,k_link,lambda,tau_rain,tau_up,d_sin,d_cos,a_std,z_std,b_std,c_std,k_link_std,lambda_std,tau_rain_std,tau_up_std,d_sin_std,d_cos_std
st35,9170311,st21,rf16,inland,20,21,filtered,0.3851864980201376,0.9489897688111205,0.9631574767031191,0.5197095399782058,0.9194349961078135,0.9168632089427936,0.9676421906673517,0.9282564892757217,1.0267874386875067,-0.22681588151539422,-4818.82824861747,0.006159510791948721,-13.043333333331846,0.0019992851974358857,0.11607097883456965,0.009571241955110069,2.0000636598583195,0.10000000000037176,0.5644894008664564,-0.00483193750243685,0.001692256751000753,0.0031214131079256276,6.468651837792352,0.0005393059532426555,0.01848206383138759,0.0030157940729857325,0.005412910205080153,59.80306180522709,0.49518567198746555,0.0003506639928909314,0.0005118102667209158
