st_id,gw_st,ups_id,rf_id,group_name,rain_lag_days,up_lag_days,model,rmse,r2,kge,rmse_val,r2_val,kge_val,kge_r_val,kge_alpha_val,kge_beta_val,bias_val,aic,a,z,b,c,k_link,lambda,tau_rain,tau_up,d_sin,d_cos,a_std,z_std,b_std,c_std,k_link_std,lambda_std,tau_rain_std,tau_up_std,d_sin_std,d_cos_std
st3,7040111,none,rf14,inland,0,0,filtered,0.4576481944141468,0.18162253918046511,0.18117084118564042,0.4693648746856098,-0.150384012415256,0.2800122386561873,0.5018318988105277,0.48796750774268766,1.0896306103678661,0.2774704907261958,-3977.3812382997585,0.22719034188556744,3.3760944974428977,0.0032988276497095998,0.09999999999452483,0.04999999999989777,0.10000000000077962,0.1000000020348817,0.7999999999999663,-0.005824763753689529,-0.06256476018181302,6.742939761583508,32.65298205697075,0.000699919271236906,0.6988390403183519,6.749962911547268,0.3570388890071409,64.67797806312015,60.204774379023206,0.004505696774581284,0.01892143856716416
