st_id,gw_st,ups_id,rf_id,group_name,rain_lag_days,up_lag_days,model,rmse,r2,kge,rmse_val,r2_val,kge_val,kge_r_val,kge_alpha_val,kge_beta_val,bias_val,aic,a,z,b,c,k_link,lambda,tau_rain,tau_up,d_sin,d_cos,a_std,z_std,b_std,c_std,k_link_std,lambda_std,tau_rain_std,tau_up_std,d_sin_std,d_cos_std
st46,7200111,st45,rf6,inland,0,1,filtered,0.9872084030985597,0.51103714831552,0.5655514248944047,0.7060039009522544,0.7405133559464836,0.44927770409398327,0.8780945190174301,0.7475530703736617,0.5259697808824451,-0.16100710016889552,-45.81246981923813,0.2096880812967296,-4.227499999967175,0.002259726222400474,7.197731497940599,0.06904096049322857,1.9440423379305538,29.164203262873688,0.7999999996734477,0.061185098274452246,0.20619958527105864,0.05380695810132385,0.7088512464479284,0.00028289213063215204,1.6890384758607773,0.02593568147433851,0.236015820889244,2.6940041697522092,0.6901943571421415,0.0167266043450675,0.03421446498254931
