st_id,gw_st,ups_id,rf_id,group_name,rain_lag_days,up_lag_days,model,rmse,r2,kge,rmse_val,r2_val,kge_val,kge_r_val,kge_alpha_val,kge_beta_val,bias_val,aic,a,z0,z1,b,c,k_link,lambda,tau_rain,tau_up,d_sin,d_cos,a_std,z0_std,z1_std,b_std,c_std,k_link_std,lambda_std,tau_rain_std,tau_up_std,d_sin_std,d_cos_std
st13,7260311,st51,rf3,inland,0,0,filtered_tz,0.2794317955474367,0.8450456749292237,0.857216195900822,0.49154728348643023,0.5129305567313089,0.7108747127418815,0.8335258563888699,0.7640003047035955,1.0135622660729908,0.296317779748275,-6498.334858732453,0.0038877052084159156,19.951250000000005,-0.043383870042866264,0.001673000064655941,0.09554639117179123,3.0379838750387396e-37,1.772988276976049,1.1485311050825298,0.19003429079446527,-0.003303227162573782,0.004012318517091796,0.0001485165077734742,0.2815880978554821,0.011593330337912154,0.00018666621176053637,0.026420232739642918,0.00023083791112980063,4.7559962131810503e-17,0.20691335841421307,9.467609540869928e-17,0.0001674369837100517,0.00024764400055827553
