st_id,gw_st,ups_id,rf_id,group_name,rain_lag_days,up_lag_days,model,rmse,r2,kge,rmse_val,r2_val,kge_val,kge_r_val,kge_alpha_val,kge_beta_val,bias_val,aic,a,z0,z1,b,c,k_link,lambda,tau_rain,tau_up,d_sin,d_cos,a_std,z0_std,z1_std,b_std,c_std,k_link_std,lambda_std,tau_rain_std,tau_up_std,d_sin_std,d_cos_std
st31,9120111,st52,rf4,inland,0,0,filtered_tz,0.7058054664919903,0.7959037845262142,0.8264021085559634,1.170330575062371,0.21579739311217505,0.5464143198539886,0.8096917128684213,0.92078535987445,1.4040393122857526,0.8640580130079503,-1759.7974943363197,0.4793982432468649,-0.2691666666666666,-0.3762055812482197,0.004488259588148998,1.5042147358881627e-13,0.20025389970513274,0.1000000000000001,29.999999999999996,0.7999999999994079,-0.5284441017480205,0.2849433915294112,0.07892517634134459,0.5508641826857182,0.016424750100108694,0.0006542565400970945,0.5203398007338954,0.04144643069936301,0.017300401246013782,2.025217494595151,0.13143313254094813,0.08207448146426945,0.053615956483294765
