st_id,gw_st,ups_id,rf_id,group_name,rain_lag_days,up_lag_days,model,rmse,r2,kge,rmse_val,r2_val,kge_val,kge_r_val,kge_alpha_val,kge_beta_val,bias_val,aic,a,z,b,c,k_link,tau_rain,tau_up,d_sin,d_cos,a_std,z_std,b_std,c_std,k_link_std,tau_rain_std,tau_up_std,d_sin_std,d_cos_std
st26,9090411,st27,rf25,inland,1,0,base,0.5838770550115576,0.9184869440210672,0.9408762772019301,0.5527042189359251,0.9157209663723651,0.8778191196989255,0.9598993287897596,0.8845874080420827,0.9998068751984144,-0.007090314096195982,-2732.5874649289735,0.194337494115238,32.83250001490406,0.0014754265998726283,0.3759972619878687,0.14136611533739885,29.999999999999996,0.3842328365254562,-0.18509482323355622,0.11032406439130255,0.027029349474940383,1.7428479428601096,0.0001230507114933858,0.4605562786126302,0.018462844718355326,2.5299179362542286,0.13461741363323407,0.02126548468723168,0.01788594713690653
