st_id,gw_st,ups_id,rf_id,group_name,rain_lag_days,up_lag_days,model,rmse,r2,kge,rmse_val,r2_val,kge_val,kge_r_val,kge_alpha_val,kge_beta_val,bias_val,aic,a,z0,z1,b,c,k_link,lambda,tau_rain,tau_up,d_sin,d_cos,a_std,z0_std,z1_std,b_std,c_std,k_link_std,lambda_std,tau_rain_std,tau_up_std,d_sin_std,d_cos_std
st22,9070211,none,rf25,inland,7,0,filtered_tz,0.2962794188083984,0.9679235211220246,0.9651340945350545,1.4987110430010004,0.25753728265331177,0.6523683707376462,0.8930649056976111,0.66972548897187,0.9817960818704474,-1.2177098586104194,-6181.90666608944,0.001446261043846656,59.922366755605076,0.17297993638339365,0.00031922122615033236,0.3698521172202529,5.383395342762277e-05,0.4492747711639845,5.581337624101007,0.2637888530493699,-0.01396359170473446,-0.007940145024694817,2.035559151693663,4166.748879914121,243.46905506742837,2.9100189497450943e-05,0.015871461864418686,2.0355518565299335,699.5712420777927,0.5612032471745554,2562.9577313818263,0.00020754082331743038,0.00021107905625097277
