st_id,gw_st,ups_id,rf_id,group_name,rain_lag_days,up_lag_days,model,rmse,r2,kge,rmse_val,r2_val,kge_val,kge_r_val,kge_alpha_val,kge_beta_val,bias_val,aic,a,z0,z1,b,c,k_link,tau_rain,tau_up,d_sin,d_cos,a_std,z0_std,z1_std,b_std,c_std,k_link_std,tau_rain_std,tau_up_std,d_sin_std,d_cos_std
st45,7110111,st9,rf8,inland,0,1,base_tz,0.680686760009296,0.7303036885642114,0.768578105962891,0.7508316478307039,0.7359117570857177,0.7206030058284554,0.8692360281044158,0.7534518793022488,1.0133224692377993,0.11553969671541608,-1946.3463878648329,0.04058813669196997,5.611666666666718,-0.35312768506299913,0.003973488524406649,3.7691379005262537,0.023355053917115974,0.49682192128599345,0.10000000090613087,-0.022355517329082836,0.03439246555241411,0.010631980395008848,2.156834845223228,0.09073030735806895,0.0007614255858428965,0.1682886807009641,0.01072480518271392,0.3120870458794725,92.80131028239826,0.001614900572482824,0.002085990567878097
