st_id,gw_st,ups_id,rf_id,group_name,rain_lag_days,up_lag_days,model,rmse,r2,kge,rmse_val,r2_val,kge_val,kge_r_val,kge_alpha_val,kge_beta_val,bias_val,aic,a,z0,z1,b,c,k_link,lambda,tau_rain,tau_up,d_sin,d_cos,a_std,z0_std,z1_std,b_std,c_std,k_link_std,lambda_std,tau_rain_std,tau_up_std,d_sin_std,d_cos_std
st12,7250111,st10,rf4,inland,0,0,filtered_tz,0.2883155449172675,0.7760250642085317,0.8227941215248659,0.3773797725976551,0.4903129863321606,0.891516170847046,0.9148338989075521,1.0633603246147825,0.9776181842312196,-0.3011385032967038,-6338.280554997048,0.006356282229804794,11.610151048606133,-0.43835841722859714,0.001518390425739162,0.3193106782804252,0.00952866594006905,1.9914187341068126,0.10000000096062392,0.3171446340203177,-0.0021793919684762243,0.001518791941677113,0.00231795414396281,3.9280398661956486,0.1537447199882673,0.0004006913146380073,0.06591412965947534,0.002177677236292364,0.06816287315787754,58.285046035780006,0.5144026928832032,0.00022063802409046288,0.0002981328890790738
