st_id,gw_st,ups_id,rf_id,group_name,rain_lag_days,up_lag_days,model,rmse,r2,kge,rmse_val,r2_val,kge_val,kge_r_val,kge_alpha_val,kge_beta_val,bias_val,aic,a,z0,z1,b,c,k_link,tau_rain,tau_up,d_sin,d_cos,a_std,z0_std,z1_std,b_std,c_std,k_link_std,tau_rain_std,tau_up_std,d_sin_std,d_cos_std
st16,9020111,st23,rf20,inland,0,40,base_tz,0.25564812690490596,0.7441897205892987,0.8053573089928072,0.2809206315697916,0.7146146001738127,0.7345434375559148,0.888503832630307,0.7591122767705244,1.0029826169414566,0.1267329691923038,-6846.140833054361,1.2615512256465717,42.15049354180567,-0.0036829964558227524,0.003065190477020902,0.5139874362792884,0.01991571399447448,20.33462276274731,0.10000000879393078,-0.3191241717286021,-0.17293248415984486,0.10187187967717438,0.14354425100382456,0.0026936748850194927,0.00024499906886578057,0.7621563873615668,0.005312800293424223,1.0079907281367022,46.0301994808418,0.028981025802383403,0.022081529978166193
