st_id,gw_st,ups_id,rf_id,group_name,rain_lag_days,up_lag_days,model,rmse,r2,kge,rmse_val,r2_val,kge_val,kge_r_val,kge_alpha_val,kge_beta_val,bias_val,aic,a,z0,z1,b,c,k_link,tau_rain,tau_up,d_sin,d_cos,a_std,z0_std,z1_std,b_std,c_std,k_link_std,tau_rain_std,tau_up_std,d_sin_std,d_cos_std
st54,9040211,st57,rf19,inland,0,0,base_tz,0.48858704120001595,0.6057517066951594,0.6207112055703834,0.6092303879903352,0.25712798807716075,0.5284862287756493,0.8343508101868921,0.5592368027488251,1.024766637183764,0.4260617439415064,-3642.8393053754653,1.0441561002082766,15.470322885930745,-0.12956603607601855,0.006122078622918623,2.510985597321507e-09,0.2667250246335782,16.719108695517303,0.10000000057442394,-0.14475976688117057,0.30626005132220335,0.10074169128443418,0.3951901272395931,0.006367780005102425,0.0005454478385708717,0.3390862992945638,0.036547187541626155,1.1054680003469932,13.107658289947349,0.028385112699054936,0.04043815259050547
