st_id,gw_st,ups_id,rf_id,group_name,rain_lag_days,up_lag_days,model,rmse,r2,kge,rmse_val,r2_val,kge_val,kge_r_val,kge_alpha_val,kge_beta_val,bias_val,aic,a,z0,z1,b,c,k_link,tau_rain,tau_up,d_sin,d_cos,a_std,z0_std,z1_std,b_std,c_std,k_link_std,tau_rain_std,tau_up_std,d_sin_std,d_cos_std
st57,9090211,st26,rf20,inland,0,0,base_tz,0.2502158430648655,0.9301289537269367,0.9080442611618237,0.48590642529187483,0.734582300231992,0.7329728407000818,0.9406494031903825,0.7398692872045678,1.0106312145433365,0.312707713826228,-7065.095981953484,0.006651407978428602,27.211666666666673,-0.12953810885479494,0.00045017321557685487,3.7259744392024293e-19,0.002395248540367958,3.0500540368112135,0.10000000000000002,-0.00618032179527105,-0.0009109077369975849,0.001292502137696212,4.741109033878131,0.022112845156640734,5.118381812060836e-05,0.023714513941180786,0.001117725018464895,0.4258907597210295,106.81583620235148,0.00019190381935266023,0.0002546348242726131
