st_id,gw_st,ups_id,rf_id,group_name,rain_lag_days,up_lag_days,model,rmse,r2,kge,rmse_val,r2_val,kge_val,kge_r_val,kge_alpha_val,kge_beta_val,bias_val,aic,a,z0,z1,b,c,k_link,lambda,tau_rain,tau_up,d_sin,d_cos,a_std,z0_std,z1_std,b_std,c_std,k_link_std,lambda_std,tau_rain_std,tau_up_std,d_sin_std,d_cos_std
st1,7010211,st44,rf6,inland,0,0,filtered_tz,0.6676518086154223,0.586348044725324,0.6232554465366796,0.8951406398828317,0.46761316424630894,0.43231103179691033,0.7055079894384176,0.5618230008381593,1.2086771135999579,-0.11946759084765723,-2043.9971170376725,0.05431403148509464,-4.299166666367228,-0.29281069343585703,0.003122437554255647,2.276072727247845,0.013357145956924962,1.946678878680842,1.3382050433434356,0.7999999967497979,-0.02984184542371117,0.029762391747513967,0.00713963875753449,0.6616295786021312,0.03664186353323466,0.0005050227976062544,0.15062723597339064,0.006003233745619285,0.5194336915213742,0.3449096328133571,0.70880496513089,0.0018834593061332614,0.0024883417936123913
