st_id,gw_st,ups_id,rf_id,group_name,rain_lag_days,up_lag_days,model,rmse,r2,kge,rmse_val,r2_val,kge_val,kge_r_val,kge_alpha_val,kge_beta_val,bias_val,aic,a,z,b,c,k_link,tau_rain,tau_up,d_sin,d_cos,a_std,z_std,b_std,c_std,k_link_std,tau_rain_std,tau_up_std,d_sin_std,d_cos_std
st24,9080111,st16,rf25,inland,0,1,base,1.9984203665555509,0.640205702978226,0.7135896714690841,2.227032973566218,0.7140694712038698,0.7153493300948909,0.8524194301164991,0.7589018147532877,1.0334311881486509,0.25686750892916166,3557.329248638855,0.05062531668234824,-2.8797916666666663,0.0010995979621107638,5.162924534600956,0.001944050627518496,11.924074741280847,8.372190426268569,-0.11039710809088207,0.1072982857137109,0.003748608701179437,4.488292401574053,0.00011261089249446014,0.28922236015750086,0.0011211441630742962,1.9324180521427965,2.6215329599191053,0.006505419577607949,0.010956607497130986
