st_id,gw_st,ups_id,rf_id,group_name,rain_lag_days,up_lag_days,model,rmse,r2,kge,rmse_val,r2_val,kge_val,kge_r_val,kge_alpha_val,kge_beta_val,bias_val,aic,a,z0,z1,b,c,k_link,tau_rain,tau_up,d_sin,d_cos,a_std,z0_std,z1_std,b_std,c_std,k_link_std,tau_rain_std,tau_up_std,d_sin_std,d_cos_std
st9,7210111,st8,rf10,inland,0,0,base_tz,0.17323851563840387,0.8789513866967377,0.8713726731460595,0.2721275283207135,0.787154817544957,0.7105299385000179,0.9262361507516764,0.720113946425482,1.0039507041595197,0.09917919269395625,-8945.28145067721,0.9511257315450635,23.326250000006613,-0.03873610451571217,0.003129102845405024,1.0718000764306799,0.3178912898272577,29.999999999368434,0.10000000025740204,-0.08468054127679332,0.09682196623003259,0.058451328672795545,0.1551190852288989,0.0023376804609240727,0.00018720483485923847,0.33639173627471286,0.021594629651078133,1.0208209202077927,3.8476557493276284,0.009790948914463145,0.011170681424102788
