st_id,gw_st,ups_id,rf_id,group_name,rain_lag_days,up_lag_days,model,rmse,r2,kge,rmse_val,r2_val,kge_val,kge_r_val,kge_alpha_val,kge_beta_val,bias_val,aic,a,z,b,c,k_link,tau_rain,tau_up,d_sin,d_cos,a_std,z_std,b_std,c_std,k_link_std,tau_rain_std,tau_up_std,d_sin_std,d_cos_std
st47,7200211,st12,rf9,inland,0,0,base,0.4971456733772772,0.6279701571214478,0.6671764057069158,1.4235348081740506,-2.0772024518945487,0.40793662426436794,0.6881058059123714,0.5348046133073298,1.1919747503755582,1.2900575110671033,-3556.0323819389246,0.0025595007316590226,5.276250000000097,0.0007813589551468474,0.1987180432921692,9.505911446133334e-36,2.548299469460232,0.17677141107825334,-0.0014333721728755566,0.0024667628559767005,0.00018441668221852244,0.5268290520865151,0.00015007618132233214,0.03912680073711874,0.00014767258929834236,0.6022982678965237,2.1402047437163666e-15,0.000282895964573573,0.0004153252080438504
