st_id,gw_st,ups_id,rf_id,group_name,rain_lag_days,up_lag_days,model,rmse,r2,kge,rmse_val,r2_val,kge_val,kge_r_val,kge_alpha_val,kge_beta_val,bias_val,aic,a,z0,z1,b,c,k_link,lambda,tau_rain,tau_up,d_sin,d_cos,a_std,z0_std,z1_std,b_std,c_std,k_link_std,lambda_std,tau_rain_std,tau_up_std,d_sin_std,d_cos_std
st25,9080211,st22,rf19,inland,0,0,filtered_tz,0.44831907887063394,0.6094465658055965,0.6673264053807659,0.5612849945691576,0.4558673377768483,0.47385245531215514,0.7071962369328845,0.5629534208975912,1.0093532245598023,0.11652845622447572,-4080.7068603342377,0.0824131256794044,10.958146886500392,-0.22314273053055625,0.003912326638299703,0.7997095390628232,0.003910260162884375,0.10000000000037128,0.1000000012408447,0.7999999998973477,-0.020206059289869977,0.005134461639286604,0.005974884678766003,0.626010921601987,0.009056450778751638,0.0005352357315540279,0.08007760349769284,0.001168441811678881,0.04984944052590559,32.104529532980614,0.2601513421873628,0.002202512937941744,0.0016423392904660542
