st_id,gw_st,ups_id,rf_id,group_name,rain_lag_days,up_lag_days,model,rmse,r2,kge,rmse_val,r2_val,kge_val,kge_r_val,kge_alpha_val,kge_beta_val,bias_val,aic,a,z0,z1,b,c,k_link,tau_rain,tau_up,d_sin,d_cos,a_std,z0_std,z1_std,b_std,c_std,k_link_std,tau_rain_std,tau_up_std,d_sin_std,d_cos_std
st50,7240212,st49,rf4,inland,0,0,base_tz,0.48606651849867516,0.7569511819527345,0.812590196330637,0.5417908306216613,0.7152374078450165,0.75868501748303,0.8501012513460162,0.8113280923156737,1.0128917489074372,-0.07819297862428432,-3669.2896921851698,0.14805465071229268,-9.338749999999997,-0.23672661928094393,0.004711786014029216,0.556536263143481,0.11592091826001207,1.1212104052607001,0.5513449637605378,0.012573288599735024,0.014515668752724777,0.06701224557710861,2.9913094008177397,0.07614678347612906,0.0004898735004779071,0.10356101144087633,0.033823781148644844,0.26185978467770965,0.6365421038472945,0.004893144637832842,0.004456216629993574
