st_id,gw_st,ups_id,rf_id,group_name,rain_lag_days,up_lag_days,model,rmse,r2,kge,rmse_val,r2_val,kge_val,kge_r_val,kge_alpha_val,kge_beta_val,bias_val,aic,a,z,b,c,k_link,tau_rain,tau_up,d_sin,d_cos,a_std,z_std,b_std,c_std,k_link_std,tau_rain_std,tau_up_std,d_sin_std,d_cos_std
st10,7220211,st13,rf3,inland,0,0,base,0.3933564279650802,0.7280649946394734,0.764275844286148,1.1081192861385547,-1.9647654984861735,0.5966281569086044,0.6370720704310945,0.8355457991820592,1.0628249756952557,0.9826171061479005,-4753.562145333088,0.0031034770092021034,13.330416666666668,0.0029099698390575852,0.12238556705225372,2.6046911831152116e-17,0.10000641469384135,5.623183556487242,-0.00017990558068811614,0.005470592488954276,0.00032394618125443684,1.165102431501133,0.0004614597685072496,0.022389891714756482,3.816647417884138e-05,34.979433735852346,2.0905670778996595e-13,0.00020931922232860837,0.0003029874886676784
