st_id,gw_st,ups_id,rf_id,group_name,rain_lag_days,up_lag_days,model,rmse,r2,kge,rmse_val,r2_val,kge_val,kge_r_val,kge_alpha_val,kge_beta_val,bias_val,aic,a,z,b,c,k_link,tau_rain,tau_up,d_sin,d_cos,a_std,z_std,b_std,c_std,k_link_std,tau_rain_std,tau_up_std,d_sin_std,d_cos_std
st4,7060111,st45,rf5,inland,0,0,base,0.2863276154764208,0.6518817257678023,0.7275001130267994,0.6268725385770394,-0.3086219458433668,0.6123141857329012,0.8486258707741119,0.6696458088590165,1.1351009695769578,0.5470992615466272,-6377.663597610673,1.183447618197704,3.9784582206982044,0.005155421207407918,0.2893896120096143,0.1393748469626286,10.552454054933694,0.10000002086322843,-0.10205299511152527,-0.25431592898369465,0.08007335403613909,0.08898323483430393,0.000321592642140617,1.1684499018463133,0.02607427931597573,0.6755114449270115,38.03046154844421,0.013225600429398684,0.02188772287727392
