st_id,gw_st,ups_id,rf_id,group_name,rain_lag_days,up_lag_days,model,rmse,r2,kge,rmse_val,r2_val,kge_val,kge_r_val,kge_alpha_val,kge_beta_val,bias_val,aic,a,z,b,c,k_link,lambda,tau_rain,tau_up,d_sin,d_cos,a_std,z_std,b_std,c_std,k_link_std,lambda_std,tau_rain_std,tau_up_std,d_sin_std,d_cos_std
st37,9180211,st39,rf16,inland,0,1,filtered,1.5835709346546591,0.7915792919768316,0.7912936278814846,2.0697173303236513,0.6106109079989297,0.6493081434037027,0.790470750111779,0.7194497483991318,0.9806653665427301,0.3179479394416411,2369.896337358496,0.027105251594534908,-26.126624999999994,0.001015190643367551,4.115754943394447,0.020062519249954856,1.9863256755374075,29.999999998592564,0.7999999999999999,-0.02744010103826339,0.13935467907659538,0.029054377356256704,26.60210352277448,5.618890873703825e-05,0.3840749350085553,0.026621406918471494,0.10956859497165249,4.355104428016216,2.188685171797385,0.004898352896999659,0.016788273486916246
