st_id,gw_st,ups_id,rf_id,group_name,rain_lag_days,up_lag_days,model,rmse,r2,kge,rmse_val,r2_val,kge_val,kge_r_val,kge_alpha_val,kge_beta_val,bias_val,aic,a,z,b,c,k_link,tau_rain,tau_up,d_sin,d_cos,a_std,z_std,b_std,c_std,k_link_std,tau_rain_std,tau_up_std,d_sin_std,d_cos_std
st38,9180311,st39,rf16,inland,0,0,base,1.1110267551952402,0.7832835533617951,0.831735174787467,1.198420141824557,0.7672615813074175,0.8214097524611357,0.903172950555378,0.8576206414744385,0.9525962313977971,0.535011147814318,556.4254057967088,0.036661537896062024,-16.510874999999977,0.009342970546603423,3.4218633687618207,0.04527538511494903,0.10000000002077673,1.2013640438516608,0.07496403764974108,0.061946097398151004,0.02109142161798399,8.83049520571475,0.0015814840627403448,0.21481752694753353,0.018127235545234745,38.922272801708864,0.8119018231917534,0.005798721540446273,0.004080412967922073
