st_id,gw_st,ups_id,rf_id,group_name,rain_lag_days,up_lag_days,model,rmse,r2,kge,rmse_val,r2_val,kge_val,kge_r_val,kge_alpha_val,kge_beta_val,bias_val,aic,a,z,b,c,k_link,tau_rain,tau_up,d_sin,d_cos,a_std,z_std,b_std,c_std,k_link_std,tau_rain_std,tau_up_std,d_sin_std,d_cos_std
st52,9030211,st18,rf8,inland,0,0,base,0.5244483672148222,0.7424748434545121,0.779759340643035,0.536975563164451,0.7446979688313244,0.7088950191195819,0.8825024749560337,0.7338345567702869,1.009612405123665,0.11646835008860457,-3282.618035501298,0.012335675707546257,9.114583333333345,0.003998440588862844,0.8323535499267023,0.08400047470744135,0.1000000000044277,0.10000000000004511,-0.020298159481926085,0.010591001194547825,0.016371273659020816,11.649512584508402,0.0006466957764028912,0.05032122954952724,0.018224843113600623,35.94441565630786,41.45277070499795,0.0021272643211635257,0.0017592733400755883
