st_id,gw_st,ups_id,rf_id,group_name,rain_lag_days,up_lag_days,model,rmse,r2,kge,rmse_val,r2_val,kge_val,kge_r_val,kge_alpha_val,kge_beta_val,bias_val,aic,a,z0,z1,b,c,k_link,tau_rain,tau_up,d_sin,d_cos,a_std,z0_std,z1_std,b_std,c_std,k_link_std,tau_rain_std,tau_up_std,d_sin_std,d_cos_std
st55,9060111,st61,rf16,inland,0,0,base_tz,0.646985225973037,0.9736679699309225,0.9815724281873758,0.7717305864719589,0.9676853636108439,0.9634760427433502,0.9838645392955356,0.9672657217237193,1.001453749383932,-0.022937643884054282,-2206.7983244369366,0.028679077358224305,-22.014431188932736,0.06889558868174994,0.00616298850492507,1.4346338949931837e-15,0.09295634038299362,0.26645229320365726,0.10000000000019192,-0.09653748619555327,0.1332190302534174,0.018398552668519044,13.497549780040158,0.06544634262594813,0.0009182007247420708,0.266895041081612,0.015573325330631604,0.4416735083887878,41.40361514056522,0.004471665341165264,0.005706061352051825
