st_id,gw_st,ups_id,rf_id,group_name,rain_lag_days,up_lag_days,model,rmse,r2,kge,rmse_val,r2_val,kge_val,kge_r_val,kge_alpha_val,kge_beta_val,bias_val,aic,a,z,b,c,k_link,tau_rain,tau_up,d_sin,d_cos,a_std,z_std,b_std,c_std,k_link_std,tau_rain_std,tau_up_std,d_sin_std,d_cos_std
st34,9150111,st52,rf19,inland,0,0,base,0.23940873534967663,0.5888054926084085,0.6710065233073035,0.2305366608907293,0.4891797115271719,0.5228516218487985,0.7051358111880893,0.6248715394848474,1.0020791921862688,0.012879856524521394,-7292.887451835186,1.3246556740161597,5.99620126846183,0.0035632472387517157,4.4281550711742444e-14,6.767390652875329e-16,25.4210194098517,12.528440269053593,-0.1579987725254343,0.2268446030594913,0.09868887615253327,0.06433415377241035,0.0002657317691896275,5.376530896512779,0.0005351746545194823,1.163295827089504,7.887875163815694e-16,0.0162827217939021,0.021528486810655497
