st_id,gw_st,ups_id,rf_id,group_name,rain_lag_days,up_lag_days,model,rmse,r2,kge,rmse_val,r2_val,kge_val,kge_r_val,kge_alpha_val,kge_beta_val,bias_val,aic,a,z0,z1,b,c,k_link,tau_rain,tau_up,d_sin,d_cos,a_std,z0_std,z1_std,b_std,c_std,k_link_std,tau_rain_std,tau_up_std,d_sin_std,d_cos_std
st32,9130211,st31,rf4,inland,0,0,base_tz,1.22774517040523,0.8183990764310438,0.8297017057346453,1.2244446107493614,0.8054159632084221,0.7821595784587614,0.9040484008718501,0.8052054808284359,1.0174021602893004,-0.12773504763594712,1069.286900484074,0.044395271053059654,-16.741916666633582,0.3868086757351203,0.01575625973015523,1.4425836545571196,0.029688719896679545,0.100000338602066,2.0378693805474475,0.020098717589858525,0.07995662512576195,0.012433004081293293,4.50855137301559,0.1092780946598392,0.001756380924808012,0.0703224408343528,0.01140704798212712,26.136321289481238,1.0253400028069084,0.004606038071651421,0.004907302167949667
