st_id,model,r2,rmse,kge,kge_r,r2_val,rmse_val,kge_val,aic,a,z,b,c,k_link,tau_rain,tau_up,d_sin,d_cos,lambda,z0,z1,k_sgd,gamma,h_sea
st21,filtered_tz,0.895844969121275,1.0669188879314575,0.9128488894408356,0.9466250804258992,0.792746827202822,1.5191152020150118,0.7350728285985886,353.2590974791665,0.0239752462050288,,0.0021276375944791,6.565302229340115,0.0398283466050831,3.22518794056001,0.7999999999951223,-0.0216986376401399,0.0566716754795526,1.9875880248682187,-14.939333332905624,-0.2066996557846869,,,
st22,base,0.9653887224084584,0.3077633885693278,0.9633062854702716,0.9827195721392348,-0.2751304430848758,1.964074193234344,0.6549219960741987,-5991.962451870522,0.0011304615589387,60.01280551072494,0.0003543743186792,0.4174569110706684,6.150353774030933e-08,4.6318604512479995,1.1338689428471875,-0.0139557649468899,-0.0089722932836419,,,,,,
st22,filtered,0.9654382017414884,0.30754332484288,0.9635831207994752,0.9827390995442672,-0.2755818196640291,1.9644217885153248,0.6542880776398863,-5993.6104700971155,0.0011198166689207,59.92184895281094,0.0003958014153402,0.4143772869113922,9.914140481686787e-14,4.106080613342374,0.1566990271637769,-0.014019619552025,-0.0089151015436782,0.4461919114061292,,,,,
st22,base_tz,0.9679598280092532,0.2961116942098087,0.9649842301029832,0.9840287368971058,0.257365923065095,1.4988839834628829,0.6561965509439553,-6186.794607710664,0.0015810717243382,,0.000293635465781,0.3874307754982926,1.7271156263731757e-06,6.065083808787524,7.857117831788638,-0.0140469688132406,-0.0079851288980766,,59.921919349682696,0.1658167080204892,,,
st22,filtered_tz,0.9679235211220246,0.2962794188083984,0.9651340945350544,0.9840020184466072,0.2575372826533117,1.4987110430010004,0.6523683707376462,-6181.90666608944,0.0014462610438466,,0.0003192212261503,0.3698521172202529,5.383395342762277e-05,5.581337624101007,0.2637888530493699,-0.0139635917047344,-0.0079401450246948,0.4492747711639845,59.92236675560507,0.1729799363833936,,,
st23,base,0.9509106169382828,1.06223215546937,0.9498830790030246,0.975358613555912,0.9532529167054548,1.022110739364262,0.9319561997764088,326.3827354485229,0.010157019664699,48.443000000000005,0.0005203071984319,9.181825269687645,0.1417413850097048,29.999999999999993,0.1,-0.1376271554108933,-0.0340922848611358,,,,,,
st23,filtered,0.9503065202335133,1.0687481146057407,0.9500848666064836,0.975032518641645,0.9533006714081246,1.0215885349500236,0.931808759190998,359.62058731126064,0.0106014990590795,48.4430294791426,0.0005463551535471,9.181824626588137,0.1434561937052425,29.99999468263108,0.0106704553102622,-0.141280933671111,-0.0360621057707288,1.931343196511183,,,,,
st23,base_tz,0.9488719898508796,1.0840644492136846,0.9418787090676528,0.9745188179921056,0.9503177543033022,1.053710483909987,0.9318318189166984,432.30425569563096,0.0061034271565304,,0.0029124406113561,9.181825269623532,0.184571330661761,0.1000010246754172,0.1000000000231218,-0.1858087051801152,-0.1077416498665918,,48.44300000006621,-0.638779362144781,,,
st23,filtered_tz,0.9503213997148604,1.0685880975543556,0.9495774513642536,0.975053676336178,0.951489017040012,1.041215751056583,0.931362681163042,360.85574077438713,0.0109937695918025,,0.0005542548811344,9.18182013888388,0.141896732237383,29.999989149380472,0.0113553152861755,-0.1412888133337395,-0.0337905918963374,1.9369685709154612,48.44300928792921,0.1227653744722674,,,
st24,base,0.640205702978226,1.9984203665555509,0.7135896714690841,0.8001466671312878,0.7140694712038698,2.227032973566218,0.7153493300948909,3557.329248638855,0.0506253166823482,-2.8797916666666663,0.0010995979621107,5.162924534600956,0.0019440506275184,11.924074741280847,8.372190426268569,-0.110397108090882,0.1072982857137109,,,,,,
