st_id,model,r2,rmse,kge,kge_r,r2_val,rmse_val,kge_val,aic,a,z,b,c,k_link,tau_rain,tau_up,d_sin,d_cos,lambda,z0,z1
st4,base,0.6518817257678023,0.2863276154764208,0.7275001130267994,0.8073919437894546,-0.3086219458433668,0.6268725385770394,0.6123141857329012,-6377.663597610673,1.183447618197704,3.9784582206982044,0.005155421207407918,0.2893896120096143,0.1393748469626286,10.552454054933694,0.10000002086322843,-0.10205299511152527,-0.25431592898369465,,,
st4,filtered,0.6490863260879652,0.2874749263100658,0.7250459320616389,0.8056589555230779,-0.3329761097727775,0.6326788672916187,0.6078392722626971,-6355.212815346341,1.1622394095515638,3.9984304562715307,0.005233842200171674,0.28938961244243133,0.1328170089387456,10.196957315349941,0.05082758577280558,-0.10174040624612596,-0.24763553480574146,1.676311636639405,,
st4,base_tz,0.6933089725171638,0.2687511682632443,0.763298109707852,0.8326517741792623,-1.2933213155857763,0.8298595559718869,0.634238526149376,-6699.639268806138,1.1364561950957301,,0.005101584074804841,2.5112197530649274e-09,0.21229138459410377,8.93110156795007,0.10000005387026116,-0.07851811079179008,-0.3047591590612419,,3.3658060671205194,0.06774621700940084
st4,filtered_tz,0.6888706556306033,0.2706888159930564,0.7595296329191406,0.8299823242790423,-1.3006016034954415,0.8311757320299639,0.6292395581612549,-6660.9005271619135,1.0961134265317036,,0.00525392632547214,3.2334086716603186e-12,0.19930753464055764,8.291667037377916,0.04255675947302136,-0.07866369070419993,-0.2922078710985063,1.6024394749361581,3.400581259160645,0.06615349719103734
