st_id,model,r2,rmse,kge,kge_r,r2_val,rmse_val,kge_val,aic,a,z,b,c,k_link,k_sgd,gamma,h_sea,tau_rain,tau_up,d_sin,d_cos,lambda,z0,z1
st43,base,0.6794957575808798,0.2600330635324473,0.7488202566903224,0.824324463460703,0.450758546764606,0.35392652428511534,0.6741372097257099,-6864.284342798651,5.875637909087299e-06,2.6856404480324607,0.0018474432572459735,0.33829700023405257,0.0009750672387962366,0.018548887119487524,0.0041209077812406954,-5.139811010254315,0.10929895672372705,4.2625074585487,-0.00033316631215081266,-0.0006662556122463614,,,
st43,filtered,0.6778740809707708,0.2606900867693068,0.7419454061569477,0.8234136817937139,0.4642947604832136,0.3495380059936286,0.6755522071065585,-6849.379141198062,2.2067257526608634e-05,0.6143527415728044,0.0017939510915601163,0.33829700023405257,0.003644494432555514,0.01695951836782229,-0.006658356573122879,-6.272596440549996,0.35783106573822204,0.7999999999957418,-0.00042178721358591135,-0.0009090497862931222,0.10000000000000002,,
st43,base_tz,0.7924220484632742,0.20926774389859448,0.8369347424008322,0.8902470170270459,-1.6967048308267256,0.7842385089725269,0.6175842565293456,-7973.015926438186,0.0011611602358063701,,0.0021113474217254354,9.427163432821681e-27,0.0016299880145193369,0.013552310944627154,-0.12552935156751455,-7.141626469959241,0.37580757778989726,2.0099591809966046,0.000499628727300517,0.0016883266650906167,,0.3623092926665389,1.3477260833666826
st43,filtered_tz,0.7913335892520058,0.2098156864549234,0.8287020132944027,0.8898200622945683,-1.7996095327420263,0.7990614686791269,0.6219783729411943,-7957.643029172941,0.0007365500091093564,,0.0021671528856241516,2.740504752625042e-34,0.0026011921438389716,0.011740494362575555,-0.11510291443930687,-7.141669193377704,0.32426899656999036,0.7999999999999857,0.0005388822534097814,0.0018472669478506512,1.9378540913324573,0.3495833333333335,1.9999999999999813
