st_id,model,r2,rmse,kge,kge_r,r2_val,rmse_val,kge_val,aic,a,z,b,c,k_link,tau_rain,tau_up,d_sin,d_cos,lambda,z0,z1
st34,base,0.5888054926084085,0.23940873534967663,0.6710065233073035,0.76733662781813,0.4891797115271719,0.2305366608907293,0.5228516218487985,-7292.887451835186,1.3246556740161597,5.99620126846183,0.0035632472387517157,4.4281550711742444e-14,6.767390652875329e-16,25.4210194098517,12.528440269053593,-0.1579987725254343,0.2268446030594913,,,
st34,filtered,0.588805493051015,0.2394087352208278,0.6710064776601663,0.7673366280964199,0.4891622967203272,0.23054059056746065,0.5228475400726675,-7290.887454587521,1.3249348637974223,5.996217398608555,0.003564123745798231,2.3495295436916477e-14,7.095475971478043e-15,25.41824866071247,0.07596565621924856,-0.15805134937668067,0.22687950961436754,0.5760024224791142,,
st34,base_tz,0.6584421891247205,0.21819683704200976,0.73333977455573,0.811444507747506,-0.42604634694302135,0.38518800081986526,0.464664059636834,-7765.337284811524,1.3331637754264833,,0.003492950723161652,1.686838061124284e-20,0.02736193237362198,29.437407608332325,0.10000031393512093,-0.09053221965526762,0.25446715358935496,,5.63479970281952,0.054712700134144296
st34,filtered_tz,0.6582269069529376,0.21826559039494062,0.7331524096482916,0.8113118433637433,-0.42353542993220916,0.384848740731892,0.46253723906217903,-7761.726128259693,1.339556117463666,,0.0035237195487031604,9.759674861921282e-20,0.023981121101386626,29.299086141069818,0.0867170701481888,-0.09354219062707873,0.25573375499668605,1.2452321328143696,5.655419519780225,0.05400678410736045
