st_id,model,r2,rmse,kge,kge_r,r2_val,rmse_val,kge_val,aic,a,z,b,c,k_link,k_sgd,gamma,h_sea,tau_rain,tau_up,d_sin,d_cos,lambda,z0,z1
st11,base,0.5301146222572624,1.5363107496274742,0.6079998113210316,0.7281688426436203,-1.6428444214982951,2.47985708160168,0.5817733548466255,2219.8693935687675,0.27019595313487554,-15.589583332757572,0.011305883032008796,9.46228387692847e-15,0.6274333914670095,0.49999999996679967,0.41513590338214396,-17.866581189496376,29.999999999998735,1.146717501421349,0.05759705628920229,-0.0129933048760185,,,
st11,filtered,0.5226278798914303,1.5485014978021745,0.5822541058469688,0.7239226181948233,-1.5550394012444877,2.438314124083745,0.5895511782111669,2262.2892348502105,1.19754656716733e-11,-0.9995927995044749,0.008747681732908357,1.7399688638577785e-10,0.44815480441321415,0.49999999996168204,0.41513590331029393,-17.86658118883524,29.99999999999982,0.7999999999891537,0.07422579940440413,0.10177281294965837,1.9423472631514904,,
st11,base_tz,0.5903369267612497,1.4344866585023859,0.6657998430169081,0.7683915447898131,-5.872618620868782,3.9990052629463473,0.33027491445576085,1871.1672841005645,0.2111400842413012,,0.009548342548723483,2.3959762942054827,0.7756855254423476,0.4999999999991718,0.4151359033820922,-17.866581189500483,28.375231420397835,1.055222096227962,-0.2059256757159589,-0.2905018040480454,,-15.589583333332772,-1.999999995214154
st11,filtered_tz,0.5820503567369801,1.4489222563871686,0.6371153317068886,0.7639731340588054,-5.582236708462255,3.9136105091690236,0.34630599776742055,1924.3735240426788,0.18106272646917787,,0.009856807734314703,2.395976294205521,0.6736328457135006,0.43624767682201576,0.4151359033821566,-17.866581189500568,28.258126884713473,0.7999999999999999,-0.14155642937506516,-0.09818089954682295,1.8663421883822005,-15.589583333333332,-1.9999999999999993
