st_id,model,r2,rmse,kge,kge_r,r2_val,rmse_val,kge_val,aic,a,z,b,c,k_link,tau_rain,tau_up,d_sin,d_cos,lambda,z0,z1
st1,base,0.5150601553684454,0.7228970018310834,0.5722482278344267,0.7188605758292598,-0.15931161629556434,1.3209236455142457,-0.66521218557916,-1641.434324025458,0.07413376440120564,-0.05295395125541445,0.0012940987130489882,2.2760727272751944,0.00012540865935304208,6.115600944167597,29.999999999999996,-0.03476201145164261,0.03841192418706475,,,
st1,filtered,0.5103740703815541,0.726381364317838,0.5679210762333238,0.7155507109336751,-0.14312729207403896,1.3116710022672564,-0.6646103553182734,-1614.8440665481958,0.07258693859559702,0.05097877812658324,0.0013426441118493412,2.2760727272751944,0.002324414789203145,5.699161845790902,0.7999999999999999,-0.036065916426802194,0.03764302902953124,1.9717398714321723,,
st1,base_tz,0.5900274409161054,0.664675825267529,0.6341724579220646,0.7700702417975404,0.4238983281626042,0.9311661681240416,0.3237254807133204,-2068.843155452147,0.06380685224989718,,0.0031822707384285163,2.2760727272751944,0.003802677011666303,1.3526745594466387,5.035002199789032,-0.028309515033764995,0.030863764827129894,,-4.2991666666666655,-0.2765102584030412
st1,filtered_tz,0.586348044725324,0.6676518086154223,0.6232554465366796,0.7683249069488279,0.46761316424630894,0.8951406398828317,0.43231103179691033,-2043.9971170376725,0.05431403148509464,,0.003122437554255647,2.276072727247845,0.013357145956924962,1.3382050433434356,0.7999999967497979,-0.02984184542371117,0.029762391747513967,1.946678878680842,-4.299166666367228,-0.29281069343585703
