st_id,model,r2,rmse,kge,kge_r,r2_val,rmse_val,kge_val,aic,a,z,b,c,k_link,tau_rain,tau_up,d_sin,d_cos,lambda,z0,z1
st41,base,0.941218825011593,1.3465408951795028,0.9567706271860976,0.9701654122300467,0.9433226028444021,1.2948296306644462,0.961655566124724,1539.6144678608637,0.02283723509399798,-26.173565478814417,0.007827775235803842,2.7514722615117573,0.09750139413483458,1.354866667706751,0.1000000000044684,-0.06798201056026854,0.04758861217374589,,,
st41,filtered,0.9396936833853655,1.3638977656974003,0.9553488130018973,0.9693798085754657,0.9412072957157609,1.3187710317424346,0.9616982561932147,1607.1125368320872,0.023304682840888102,-25.985359620764548,0.008169476171056409,2.7514722542304098,0.09590901648244471,1.3476251411043891,0.021147348626857496,-0.07178038669767238,0.0473292741951007,1.957364121951265,,
st41,base_tz,0.9420355344662228,1.3371537113609702,0.957443559655389,0.9705860829693803,0.9446676905201591,1.2793726994157615,0.955670868614594,1505.8382258716738,0.019686421511388347,,0.008124644951392508,2.7514722615087903,0.1002273703024704,1.2355933127414842,0.10000048934066531,-0.05117922687383038,0.0368687434287907,,-29.269308501631706,0.5508783610030737
st41,filtered_tz,0.9404492487536374,1.3553268387250506,0.9559663473535528,0.9697692777200534,0.9425287637403565,1.3038659680598994,0.9562511890852403,1576.874033531252,0.02030587830472234,,0.008461782340564097,2.7514722552433093,0.09852061747381965,1.238579928674222,0.08111336667634847,-0.055850126237576035,0.03709681873742427,1.9569806915291137,-28.821756097541204,0.5090596888992612
