st_id,model,r2,rmse,kge,kge_r,r2_val,rmse_val,kge_val,aic,a,z,b,c,k_link,tau_rain,tau_up,d_sin,d_cos,lambda,z0,z1
st7,base,0.9364933298752698,0.38959341149725385,0.9164384591384389,0.9689892932659604,0.8435972997524619,0.5681331598411598,0.7917352904454071,-4802.720375976426,0.007161277783585858,27.70791666666667,0.00032226150363026256,4.000754183058207e-20,0.0010108200396199826,14.489997556133627,0.10000000000000002,-0.004550932345945722,0.004181256503243915,,,
st7,filtered,0.9364636110057742,0.38968455878533503,0.9166408027774543,0.9689596561464643,0.8436482440313176,0.5680406247016249,0.7918121740195131,-4799.524070547174,0.007150473908516352,27.70791666666667,0.00032275109374360096,6.561602530634567e-29,0.0009962257416026112,14.47854149272749,0.050137719261531495,-0.0045397430995747085,0.004181116098942166,2.0017135732997744,,
st7,base_tz,0.9390469248168826,0.3816802988716385,0.9029985875190094,0.9714183643996597,0.9274804988712966,0.3868614174630511,0.8472135652242027,-4905.661274220225,0.01887273174035767,,0.00020006767447375395,1.3774208600851237,0.01676846609003027,28.34218662132917,0.10000000000000002,-0.008583987233177893,0.011065872758666053,,27.70791666666667,-0.14281487198808226
st7,filtered_tz,0.9389538133958248,0.3819717134809424,0.902767856666373,0.9713845744858487,0.9275681453373934,0.38662756803828885,0.8475089218993275,-4899.758202244471,0.019301227994419502,,0.0002019590778710089,1.4132011908279007,0.01721629847356602,28.5417766340774,0.046662413469593766,-0.008741350686291675,0.011351109545903062,2.0009586325807915,27.70791666666667,-0.1429396270203048
