st_id,model,r2,rmse,kge,kge_r,r2_val,rmse_val,kge_val,aic,a,z,b,c,k_link,k_sgd,gamma,h_sea,tau_rain,tau_up,d_sin,d_cos,lambda,z0,z1
st36,base,0.6344432967024716,0.6678668622786483,0.697980276597141,0.796776399314353,-0.7565421433265405,1.5641050288685912,0.34112287420737886,-2040.350139773765,0.027670118087180368,-2.393302389514612,0.0005773870436638954,1.9871088204238492,0.0003202223240215402,0.003981696462168281,-6.156610512457229,0.2649596207117868,9.852203090652088,29.999999999999996,-0.008984424550155254,0.012599527851473774,,,
st36,filtered,0.6327886716885822,0.6693766438738729,0.6944383170489026,0.7958167252592568,-0.7557025545820664,1.5637311801850469,0.33071969276669766,-2026.8024652879822,5.257053824786914e-07,-1.7884629141564137,0.0005299607793712064,2.030963256162973,0.025294915486789114,0.007467650675206672,-6.1565182583983855,5.159061953713008,11.20941915719655,0.7319330839313697,-0.008200768875498088,0.013593268458646807,0.10151930990227861,,
st36,base_tz,0.6670069102769752,0.6374265226033705,0.7206716143120291,0.8171987272384816,0.07536700584747502,1.134805203834593,0.3832134692786914,-2276.9173907355516,0.029844822180773615,,0.0006486625554433137,2.0329339856912942,4.8751656350200936e-08,0.0008687179528743216,-6.156610512457229,-2.6038797170400447,7.584848289589933,1.4624595058795657,-0.010293631842552085,0.009597913081009395,,-2.7329643123794356,-0.11262163492481715
st36,filtered_tz,0.6670244318866758,0.637409752156759,0.7209075452470419,0.8171987902408622,0.0737215380418581,1.1358144991052728,0.38425763732146545,-2275.051939878331,0.01686442523827793,,0.0006482770059065421,2.0329339856912942,0.004810436414022057,0.009053813007030388,-6.156610512457229,-1.0850530487203545,7.592602976179446,0.667260432173971,-0.0103135541372735,0.009574791207573239,0.10000000000000002,-2.795254226208645,-0.19854883478152632
